species,FUSE_min,FUSE_max,FUSE_mean,FUSE_median,FUSE_sd,FUn_min,FUn_max,FUn_mean,FUn_median,FUn_sd,FSp_min,FSp_max,FSp_mean,FSp_median,FSp_sd,FUSE,FUSE_alt,FUGE,FDGE,FSGE,FUS,FUn_std,FSp_std,FDist_std,FUSE_rank
Epinephelus latifasciatus,0,0,0,0,0,0.00599091563065068,0.8923725029191512,0.32569962271070363,0.2983420557086006,0.2258595261678148,0.21058793000597104,0.5026739093975072,0.33855941498366854,0.3351982685293283,0.05948522577706694,0,0,0,0,0,0.20003206550007505,0.03261937374691737,0.16741269175315768,0.0357015478410706,142
Epinephelus magniscuttis,0,0,0,0,0,0.04057737214209146,1,0.47036919520168,0.4392194773922816,0.2820099922967818,0.279835146615439,0.48531769078478254,0.3807950874653472,0.3739252098717247,0.06320155121478499,0,0,0,0,0,0.20252031043814628,0.0333387317559452,0.16918157868220107,0.03782756999804472,142
Epinephelus malabaricus,0,0,0,0,0,0.00767468357066709,1,0.4608370469826841,0.4489279674769902,0.28616746978804225,0.19728805212847697,0.4700064589233087,0.3488196046286909,0.3348973326003027,0.06394421442771331,0,0,0,0,0,0.1929579760035742,0.03294549092431557,0.16001248507925864,0.02762462719875575,142
Epinephelus marginatus,0.31765189760632134,1.696004701013797,0.9249789662770574,0.8816441136703163,0.29762049510085453,6.821479564166046e-6,1,0.2913834299103954,0.2137173656089569,0.2507746306414239,0.18323796797698655,0.496885494271452,0.33413923926426775,0.3247754030809335,0.08135225546542155,0.3514363704268321,0.33601448588774036,0.06302594674554285,0.06839089830800507,0.2884104236812893,0.19967964781288733,0.0325272367851042,0.16715241102778314,0.03539189712708398,123
Epinephelus tukula,0,0,0,0,0,0.04057073736803355,1,0.48278841107257664,0.4316555640724471,0.2861267620468146,0.22417587738314507,0.4364642560652463,0.31315331414538067,0.3043795401146619,0.04658575002689783,0,0,0,0,0,0.3911655791870168,0.17355397672022355,0.21761160246679315,0.16246131433944505,142
Eretmochelys imbricata,0.9986550516097896,3.218875824868201,2.0355128813453085,2.0566340892846937,0.29529443761470053,0,1,0.2520712159581307,0.2689082637255334,0.1589718653633773,0.4252789651482456,1,0.7535939073578727,0.7514802763190052,0.12468761971674852,1.5359656653494098,1.197231004024936,0.7608983979702898,0.9405369052182796,0.77506726737912,0.5777340622078095,0.2850495266733237,0.2926845355344858,0.3903390636892178,28
Erignathus barbatus,0,0,0,0,0,0,1,0.2854657001712074,0.168022732204597,0.2984374955967279,0,0.977765847145614,0.6826280366955484,0.748862843995924,0.25281055637110056,0,0,0,0,0,0.9241699701081868,0.27990941001748243,0.6442605600907045,0.5397381728922254,142
Erilepis zonifer,Inf,-Inf,NA,NA,NA,0.0369853607843589,0.09170773025379672,0.05076606577133938,0.04353279586354567,0.01705079762168218,0.47973264996302306,0.49745794254486,0.485572132336071,0.48472648454792744,0.00533773778611559,NA,NA,NA,NA,NA,0.7764428460678836,0.3778075770165666,0.398635269051317,0.4121373349428458,NA
Eschrichtius robustus,0,0,0,0,0,0,1,0.29435678742892984,0.2623098352018041,0.21271003671303323,0,0.36839234543160815,0.16627910746480667,0.1793230763266699,0.09460965252304442,0,0,0,0,0,0.55599730646333,0.4503538846200458,0.10564342184328426,0.2208886793511061,142
Eubalaena australis,0,0,0,0,0,0,0.8079855444565885,0.2045022110480504,0.19073832857235093,0.13376171135045162,0.5613329479803201,1,0.7603540688598006,0.740070213970902,0.09916498000223987,0,0,0,0,0,0.9771188454443546,0.14891847878637068,0.8282003666579839,0.6956601110130932,142
Eubalaena glacialis,1.1227558635965171,2.6350789558283925,1.7002255046940262,1.6819594420973587,0.2835278457062967,0,0.9659425373338208,0.25216382492061606,0.23387619469940987,0.17818151968310947,0.6200864099757875,0.9393194306322178,0.7513111099696786,0.7448031578124897,0.0720187033629426,1.610164188933784,1.363780014642591,0.3665129701813933,1.120577689101643,1.2436512187523905,0.9703162800107036,0.14756503748208272,0.8227512425286208,0.6888750825572113,NA
Eubalaena japonica,1.0318102215288285,2.5110332117804233,1.6406115832510966,1.6336381705096732,0.3217045990906147,0.0043265636673567,0.98038276150214,0.30446102585080326,0.2489714623293816,0.2220623092428421,0.45862984523841,0.742397948681614,0.613810171368062,0.6052852451701859,0.06158524065925244,1.73776171758086,1.3536918223827707,0.6611949825191099,1.1027498831095781,1.07656673506175,0.95723092682748,0.3123685864652229,0.6448623403622571,0.6708128327699587,12
Eumetopias jubatus,0.37730896714313567,1.1985743853904376,0.6852055861192687,0.6403812548564906,0.19980336380519817,0.0016471329223212,0.9061083625977436,0.23224646122815085,0.11786202219595862,0.22816493564175072,0.2729066768063692,0.9993635421409158,0.6417954832184578,0.6108670575364812,0.15796677063152306,0.7036585410157778,0.6221713237037484,0.2343689047136616,0.4372207357312082,0.4692896363021162,0.8629687616349471,0.2641107426130442,0.5988580190219028,0.5483978260631812,83
Eusphyra blochii,0.32057052237054023,1.5900811303373286,0.9468504438878832,0.894148566864619,0.29987288334928786,0,0.6688288555137766,0.2745686314701935,0.2078859158470387,0.1821965386532458,0.07573185825596113,0.27943622809298296,0.16075206029057104,0.15724027036327606,0.04023220075261855,0.33962380301766715,0.33458617844241056,0.01846231832899775,4.331766672695931e-4,0.3211614846886694,0.1324540023452573,0.00621126687421197,0.12624273547104534,1.4442350061017335e-4,126
Feresa attenuata,0,0,0,0,0,0,1,0.2380535439927531,0.20674591053644648,0.1776514941092316,0.14863494904303762,0.5235856112418956,0.3024120167195679,0.2648013329100164,0.09459572507218432,0,0,0,0,0,0.6311719699292563,0.1691376870161232,0.4620342829131331,0.3166542521518128,142
Gadus morhua,0.3208418491969075,0.8975764898336732,0.7509243760865115,0.8026273960126524,0.16586267595647522,0.02951950051658689,0.4294697327351312,0.32294508722270676,0.35990047211375786,0.1204556062247693,0.1432278614918012,0.18682501636247711,0.15245840227722715,0.14968863976055635,0.01106328794078841,0.5133977939922947,0.4698497764688182,0.15104811827057196,0.20893580809195897,0.3623496757217228,0.2998769272462513,0.0815263104080461,0.2183506168382052,0.11618294403669811,107
Galeocerdo cuvier,0.09802102371866044,0.9627343083485758,0.4167390005880868,0.38109362751794984,0.1649899191067923,0,0.8320758482565591,0.27305165938529846,0.20691068128972,0.2018356054864273,0.06673095827113193,0.4319486789030219,0.20888333106218357,0.19388517446905015,0.08128294421094105,0.2316367250453365,0.21965474229300055,0.10834186020545004,0.06794650232272377,0.12329486483988648,0.24564658725205651,0.11442865908349407,0.13121792816856245,0.0703080479525999,139
Gasterochisma melampus,0,0,0,0,0,0,1,0.33570180871382715,0.27294720669403727,0.2925576339113854,0.02282169736203995,0.2983913634089509,0.13712361774612453,0.13487345312261123,0.05513237229309469,0,0,0,0,0,0.6932931445344657,0.2764138450315989,0.4168792995028668,0.4148588812811684,142
Ginglymostoma cirratum,Inf,-Inf,NA,NA,NA,0,0.904774450306346,0.22876557268834524,0.17676514086961542,0.18229728616671087,0.4145666624700059,0.6218947047295184,0.5218732985700454,0.5344130450771712,0.05557809086062435,NA,NA,NA,NA,NA,0.3703150881414731,0.15334266023884552,0.2169724279026276,0.19708625161877333,NA
Glaucostegus cemiculus,0.7722376949351332,1.67701033956105,1.1739969414752758,1.1414319270190492,0.242680858445381,0.03250952405126937,0.5456670914007238,0.20530654466529497,0.15286706168456254,0.1323584730185697,0.29144158188443453,0.47114341631011913,0.3536064885301103,0.3482168837666707,0.04329678696960243,0.919198750518294,0.7889760283285454,0.3126332485489071,0.32898813431803303,0.6065655019693869,0.4003804551635587,0.12234002749360395,0.27804042766995474,0.12985378913217666,NA
Globicephala macrorhynchus,0,0,0,0,0,0,1,0.2475492494380564,0.21861418517207531,0.17448037009343567,0.23209383962079488,0.7118403636939116,0.5171248375269626,0.5129427823362926,0.05742769511708649,0,0,0,0,0,0.4214756544060272,0.04475732260273677,0.3767183318032904,0.2707991125541784,142
Globicephala melas,0,0,0,0,0,0,1,0.23839542559841315,0.21233581468466253,0.16553134262410427,0.31221662028983616,0.8168426577737672,0.5085508127155454,0.48647622651336814,0.09335309244424662,0,0,0,0,0,0.42393996317946,0.04582640563558964,0.3781135575438703,0.2743302453312553,142
Grampus griseus,0,0,0,0,0,0,1,0.2381879443652782,0.1967786628594242,0.18281750163069743,0.16406514645796733,0.7923776620975848,0.34550146435667844,0.3109172550801916,0.10962801352718678,0,0,0,0,0,0.6815545763143395,0.17048901389035298,0.5110655624239865,0.4122615389259711,142
Gymnosarda unicolor,0,0,0,0,0,0.03337498561783736,0.6258763639781952,0.26306974576456216,0.23031456594833413,0.1294640948650723,0.1936523561055247,0.5348391464089218,0.2941529619865754,0.27535384908956634,0.0714888194420962,0,0,0,0,0,0.31044170499407503,0.06309676843985908,0.2473449365542159,0.06667446613506858,142
Gymnura altavela,0.5548320128655284,1.593060650053489,1.027192126618577,0.9925420658818174,0.2765083227905092,0.00212734109418094,0.9915233910834208,0.3733677066115035,0.327999848367221,0.26902232348728405,0.2153597965217859,0.5275327905701256,0.3399479749696748,0.32380098037034166,0.07952501268792618,0.34985057653363844,0.34968774662875574,5.524156896006828e-4,0.07658173264994228,0.34929816084403775,0.2093122545705334,2.762841496238586e-4,0.20903597042090952,0.03979521225877889,124
Gymnura natalensis,Inf,-Inf,NA,NA,NA,0.04118021060335977,0.2748218769270479,0.1528728837006436,0.15763721088154006,0.07261021043980034,0.3398285477157633,0.5065638894692388,0.4292988378071147,0.463996995977305,0.06507860883672183,NA,NA,NA,NA,NA,0.5086813023973547,0.2861147601138582,0.22256654228349637,0.08530338438634492,NA
Halichoerus grypus,0,0,0,0,0,0.06117897445843012,1,0.31699819769918974,0.26367067332982014,0.26220697204095106,0.28841898903703617,1,0.6685802680668875,0.6824432848003484,0.1366863734682342,0,0,0,0,0,0.7226335053387755,0.22482580014091272,0.4978077051978627,0.4866961602737528,142
Hexanchus griseus,0.05469307702017375,0.9750361503551632,0.4286094483756645,0.4205395606218024,0.19199644606667043,0,0.9749864839381024,0.3095493132152674,0.2640421715745115,0.21251097186627535,0.02053595915943977,0.5027136973156774,0.19281528159785505,0.17969323993813172,0.11960212081613428,0.2924890548440179,0.2738075881082888,0.14453419197471945,0.09429723357824432,0.14795486286929846,0.31496176361521994,0.15550120315624402,0.15946056045897591,0.0988863232938446,129
Hexanchus nakamurai,Inf,-Inf,NA,NA,NA,0,0.9019718361662478,0.2837321464938282,0.23658060153982524,0.20669482319696,0.16863858912848473,0.4761994039978387,0.2955265354887436,0.2842292837434763,0.07229803280032097,NA,NA,NA,NA,NA,0.3029910395046468,0.11247582724537236,0.19051521225927445,0.06744148374231472,NA
Himantura uarnak,0.7312107254044405,1.9391644679186824,1.2195185087485962,1.1744685321910338,0.26886819049597976,0.01241696365263448,1,0.2952772764683387,0.21218512984452717,0.23467921853906215,0.4333142457055558,0.7650565255611815,0.6059288865088338,0.6219306937012204,0.0739915920372736,0.9867839898279116,0.8234363986168476,0.4536229815072069,0.36341308820512275,0.5331610083207047,0.6391578006912213,0.2870022284030953,0.35215557228812594,0.21911492616762376,63
Hippoglossus hippoglossus,0.463321103138054,0.984973139482778,0.596906511110034,0.5612125695242876,0.12720457036305702,0.15796927447498632,0.49682844432797274,0.20846916691483497,0.19401670232700244,0.08790381682124256,0.02407488914181105,0.0821875067198791,0.04338704247316314,0.03749337323295391,0.01476140575014657,0.7022177998575683,0.6249440675937544,0.4884967291955348,0.12059302393211745,0.2137210706620335,0.2893804882875508,0.20995475002912484,0.07942573825842597,0.04272189416417244,84
Hippoglossus stenolepis,Inf,-Inf,NA,NA,NA,0,0.3484498242673824,0.2676166581900107,0.32794199493883874,0.11773349949473466,0.03423770623771095,0.05969318733925181,0.04383072769515957,0.04436735563061842,0.00648204392632263,NA,NA,NA,NA,NA,0.211161266328308,0.04726803638609178,0.16389322994221622,0.05205016623977181,NA
Histriophoca fasciata,0,0,0,0,0,0.00859320832700905,0.9154040192687972,0.3130154638461843,0.24052469339593505,0.23293024684642036,0,1,0.5403173839305225,0.5409604900193324,0.25481225313271244,0,0,0,0,0,0.8342780461183842,0.2632943416538801,0.5709837044645041,0.5418073175658341,142
Hucho taimen,0.3857073390219343,1.7082760306929887,0.7975588377692795,0.48972193667249775,0.4670835076996453,0,1,0.2771563177245562,0.1587494038080829,0.376321196667733,0,0.7701823496361098,0.3050049996190902,0.3054964747572743,0.2202704861373871,1.0548261480369705,0.891923910609343,0.35459885933296836,0.7844375257176313,0.700227288704002,0.7199095663430695,0.2128043349766358,0.5071052313664337,0.5955870574807328,NA
Huso huso,1.2062489905543343,2.075454840009327,1.5884360019612755,1.5845809910843984,0.2798394015296386,0,0.14975458363033395,0.0745108731480871,0.11115623205875418,0.06271816083026932,0.585232315589072,1,0.7179972155142156,0.724045204310018,0.12866075273572938,1.7526898026504782,1.3634052087821065,0.6673774835355865,1.1745337224404702,1.085312319114892,0.7273708170391083,0.23727975386012265,0.4900910631789857,0.55915835560100835,10
Hydrurga leptonyx,0,0,0,0,0,0,0.9977192488577652,0.4085012140861007,0.43450343134364267,0.22543636810450957,0.28726580470997404,0.9403186505489904,0.6970013886183634,0.7120400199179016,0.09825061705164057,0,0,0,0,0,1.1199081124074166,0.4518513480873462,0.6680567643200704,0.5646066722776294,142
Hypanus americanus,Inf,-Inf,NA,NA,NA,0,0.6875298642913221,0.3678204776756966,0.37677909605218063,0.1988409997532302,0.2744905054929833,0.42446741903773144,0.36766102567394976,0.3704861541815391,0.03152060735761425,NA,NA,NA,NA,NA,0.1985032760538342,0.00323350481016399,0.1952697712436702,0.03251659260588103,NA
Hypanus dipterurus,Inf,-Inf,NA,NA,NA,0,0.5925031168357263,0.2790825535274418,0.15675460512233463,0.2124522176096461,0.30995118114693915,0.4892539694415843,0.4152184465238633,0.4089753422260146,0.04691776227523135,NA,NA,NA,NA,NA,0.21505777509769863,6.62052794008276e-4,0.2143957223036904,0.04335935736735003,NA
Hyperoglyphe antarctica,Inf,-Inf,NA,NA,NA,0.04353279586354567,0.3976789194816795,0.2303582552245017,0.3783049666768845,0.16046800069888453,0.20220405340838848,0.23704207939872995,0.20937416603316883,0.20842427425449045,0.00804921234280379,NA,NA,NA,NA,NA,0.4251065266932866,0.2370079183123744,0.1880986083809122,0.1484900976688783,NA
Hyperoodon ampullatus,Inf,-Inf,NA,NA,NA,0,0.9747812859671068,0.26765334082021897,0.2534849829584552,0.1918195800529122,0.2897226016326152,0.5892090184557077,0.48561083525336846,0.4957398099997271,0.05470534818309144,NA,NA,NA,NA,NA,0.44199530490690975,0.05484546756941009,0.3871498373374997,0.29489211071415683,NA
Hyperoodon planifrons,0,0,0,0,0,0,0.7843506747863288,0.2902939276410198,0.2548853295400534,0.16949345165838353,0.366521545239305,0.8072374865766866,0.5006752447674179,0.4688733242119699,0.09847748062595248,0,0,0,0,0,0.44199530490690986,0.05484546756941009,0.38714983733749975,0.29489211071415683,142
Hyporthodus ergastularius,0.4506659427521192,0.8490388916501174,0.6815445538846547,0.6590472540112587,0.14469709140074716,0.20831665448642053,0.8669137948788601,0.5723179639795558,0.5316389988840192,0.22557843210777104,0.22025381986212325,0.3307905314643559,0.2694619128608481,0.2696248307640225,0.03834314220581904,0.2644377542297385,0.2512338230472136,0.08186589904046315,0.11832068051045325,0.1825718551892753,0.2856106545904855,0.08531025892339238,0.20030039566709312,0.12560501308734126,135
Hyporthodus mystacinus,0,0,0,0,0,0,1,0.3970306939555137,0.37023556333509233,0.2722910841807318,0.16494145971570817,0.3857076844948909,0.2634553809016524,0.2578799113247463,0.04070341214377326,0,0,0,0,0,0.20125113602546657,0.04215753417587416,0.1590936018495924,0.05446699527909494,142
Hyporthodus nigritus,0.2175352834551268,0.9616994365645924,0.46371533561190376,0.45864393956181687,0.17382539399800734,0.00594900866873989,1,0.2938228761501993,0.2629293725166653,0.221542193117483,0.16334472351207754,0.344258675422369,0.2457641763427692,0.2404715913914376,0.03749515018942812,0.19074769343352363,0.18506119832862447,0.04185195042305703,0.05030385125390323,0.1488957430104666,0.20329207733841545,0.04274009009325771,0.1605519872451577,0.05159057495137492,140
Hyporthodus octofasciatus,0,0,0,0,0,0.02188745646954023,1,0.4461072902423598,0.439749044175662,0.3030161481988146,0.1707451229408022,0.4284748972523547,0.29224533814687614,0.28777512135042144,0.05703884034599469,0,0,0,0,0,0.2841960852681076,0.08417287658133417,0.20002320868677345,0.12351837467684426,142
Hyporthodus septemfasciatus,Inf,-Inf,NA,NA,NA,0.07062026583680715,1,0.3971430696417,0.3765943226070701,0.23466694093776583,0.5153979146861667,0.7419656307369811,0.5922597064912265,0.5759846783249654,0.0600254466447694,NA,NA,NA,NA,NA,0.2958905266762962,2.0866032569410664e-4,0.29568186635060206,0.1763639071323964,NA
Icosteus aenigmaticus,Inf,-Inf,NA,NA,NA,0.04353279586354567,1,0.20639613400621007,0.18371923196770637,0.13969500551105118,0.06117955886795986,0.3988073068222393,0.2099936444410684,0.24007831724480871,0.0857677568745123,NA,NA,NA,NA,NA,0.3394434957306275,0.03919341004261573,0.30025008568801176,0.09911000560355952,NA
Ictalurus furcatus,0,0,0,0,NA,0.32420689822319365,0.32420689822319365,0.32420689822319365,0.32420689822319365,NA,0.9174134026827792,0.9174134026827792,0.9174134026827792,0.9174134026827792,NA,0,0,0,0,0,0.7859050273457789,0.1841889626947514,0.6017160646510276,0.47375058008706605,142
Indopacetus pacificus,Inf,-Inf,NA,NA,NA,0,1,0.26131687286131483,0.23882628929768093,0.17710238130274256,0.4670119375889635,0.8439813050441334,0.6072289298824253,0.6025375943149405,0.08189883126785245,NA,NA,NA,NA,NA,0.7419254115526954,0.18667114529326104,0.5552542662594344,0.4279351321932194,NA
Istiompax indica,Inf,-Inf,NA,NA,NA,0,1,0.11298094156634576,0.02810072181549819,0.2089087809453006,0.16847513599696373,0.40241147208504263,0.23860463684754596,0.22561261156506948,0.04410969503708795,NA,NA,NA,NA,NA,0.7193704498503986,0.35040723620799596,0.36896321364240264,0.3221939790969838,NA
Istiophorus albicans,Inf,-Inf,NA,NA,NA,0,0.6317154746706211,0.1249549063517721,0.07660550990545943,0.1328934325659995,0.29070460942775317,1,0.5369446339491339,0.5256391650983995,0.1818732362140202,NA,NA,NA,NA,NA,0.57361173625641515,0.16094098300501755,0.4126707532513976,0.3189555751150129,NA
Istiophorus platypterus,0,0,0,0,0,0,1,0.198406135466768,0.18428911803545092,0.1601730380369778,0.13964903286374217,0.6128638825693454,0.2570996095469411,0.23821988976408665,0.08109340875575613,0,0,0,0,0,0.56035376802424,0.11527179810907608,0.4450819699151639,0.3401689931886043,142
Isurus oxyrinchus,0.05668202995958016,1.6155151631601128,0.5468259558634979,0.461665530267145,0.27885347423234985,0,1,0.2888860086418272,0.2132204021456613,0.2231627828288327,0,0.3649347682599168,0.06922789942095355,0.05742502196231207,0.06433093579465216,0.7546146425631293,0.658667699841122,0.2742205128331103,0.3707312362310417,0.480394129730019,0.46610816332815785,0.15775242798001168,0.30835573534814614,0.22439681890868016,80
Kajikia albida,0.4137864473736618,1.5932487204465948,0.916638371136472,0.9263292009325206,0.17836357487102716,0,1,0.2450037924793546,0.24032024011847553,0.15586201650165915,0.2008439414757843,0.6645384231158162,0.3599803734248898,0.3532644390708448,0.09715626513557224,0.7651488162802038,0.6788425745230691,0.21864257697421904,0.31138863909497405,0.5465062393059847,0.4857972187407363,0.12219321241545746,0.3636040063252789,0.18265986735819265,78
Kajikia audax,0.1592995091673261,0.9198959726401892,0.45351666168258287,0.4419847077166902,0.12394734976761504,0.01296227754448201,0.8515220255357006,0.22443241159859345,0.21254462612558553,0.1290444382019999,0.14254087044980296,0.5823737578584617,0.29567556129474193,0.28912838001461394,0.09938488310986586,0.288800073521562,0.2817715427569227,0.03134212835697285,0.0873239439485127,0.25745794516458914,0.3254758708308521,0.0318384647027178,0.2936374061281343,0.0912501263414816,131
Kogia breviceps,Inf,-Inf,NA,NA,NA,0,1,0.22964983640148529,0.2111222399236723,0.1667869662346074,0,0.21483359692791393,0.05309697292085042,0.03084548216004506,0.05484783058109313,NA,NA,NA,NA,NA,0.2988283632067126,0.09818560503777428,0.2006427581689383,0.1542701928949625,NA
Kogia sima,Inf,-Inf,NA,NA,NA,0,1,0.21838273936102776,0.1812572052301045,0.16008822666267442,0.10616600533391723,0.6296495988411944,0.23637603470673405,0.20301985494718344,0.08976200210247637,NA,NA,NA,NA,NA,0.4316011800202394,0.07450003049972678,0.3571011495205126,0.23673048454160703,NA
Lagenodelphis hosei,0,0,0,0,0,0,0.9353296588273524,0.23218506556779475,0.1981080666371556,0.14510341146232533,0.133510664165545,0.575064433901015,0.2636013175847413,0.25356259133242287,0.07073260636458947,0,0,0,0,0,0.48326704943153354,0.1545033316859914,0.32876371774554214,0.2771804011943198,142
Lagenorhynchus acutus,0,0,0,0,0,0,1,0.29093401979240885,0.20324820416010655,0.24596641471532543,0.08175828274058597,0.32209088145943665,0.2121653766963228,0.21289881392512064,0.04963053509196742,0,0,0,0,0,0.5464344434703616,0.1959463913285892,0.35048805214177237,0.24288326754846296,142
Lagenorhynchus albirostris,0,0,0,0,0,0,1,0.28466918501966193,0.2314940519990288,0.20467351596755293,0,0.14594671605870377,0.0162719769745404,0,0.03281531416333589,0,0,0,0,0,0.5474793490733703,0.3816486215857223,0.1658307274876479,0.19438300838486505,142
Lagenorhynchus australis,Inf,-Inf,NA,NA,NA,0,0.3308175365291656,0.19713842978000545,0.18917613364012092,0.10432136605807728,0.3778234034125455,0.5123314376162369,0.41561512586916566,0.41015149259101974,0.03269819673348198,NA,NA,NA,NA,NA,0.43628507098428737,0.09268929672217424,0.34359577426211313,0.2517286385594014,NA
Lagenorhynchus cruciger,0,0,0,0,0,0,0.8569037162911552,0.320111456608824,0.24848021327010875,0.24269859172705577,0,0.20766388603840935,0.08355119941858319,0.08167557026806033,0.05821831182408578,0,0,0,0,0,0.5562806202480148,0.23752816308146743,0.3187524571665473,0.2615134334711095,142
Lagenorhynchus obliquidens,0,0,0,0,0,0,1,0.31704735658853717,0.29665048072308065,0.21305599011215623,0.00875542164749184,0.3941813167656183,0.23727581126586897,0.24751811603907745,0.09842458946557332,0,0,0,0,0,0.4357811780248322,0.1673407217154245,0.26844045630940766,0.21207424174711892,142
Lagenorhynchus obscurus,Inf,-Inf,NA,NA,NA,0,0.9284467611321746,0.2025367457995484,0.1477255773870033,0.18958723963127835,0.12094467607858676,0.29826658129334654,0.1866421849505808,0.17924230017748358,0.0384769209100461,NA,NA,NA,NA,NA,0.5378248652160053,0.13511809860537824,0.402706766610627,0.31204862444419046,NA
Lamna ditropis,0,0,0,0,0,0.00196692252725691,1,0.4457955801844062,0.3418401525543205,0.30861150280303074,0,0.36794036534440777,0.07348224965640969,0.0578862816744591,0.06575461893529186,0,0,0,0,0,0.6974265213449558,0.3197359695256491,0.3776905518193067,0.3311222438557527,142
Lamna nasus,0.25659190214424404,1.683200564652445,0.9352165775390732,0.8797541069106056,0.35517248523251577,0,1,0.3423668650036013,0.25893696916449804,0.2822262234270257,0.11140282407083392,0.6271550130313736,0.30282139173506234,0.3042773000531813,0.11635478561527786,0.6104202877657624,0.5656755571423926,0.11972813051512785,0.33638754919217273,0.4906921572506346,0.3803183959073362,0.06359518062785643,0.3167232152794798,0.19994072130978724,94
Lampris guttatus,0,0,0,0,0,0,1,0.4122723412790896,0.35624214056801473,0.27710346974411815,0,0.3447389429938687,0.08596648407788751,0.07932622024237347,0.06361604871608424,0,0,0,0,0,0.5953603407998329,0.30846547320977485,0.286894867590058,0.2858225279373444,142
Lates calcarifer,Inf,-Inf,NA,NA,NA,0.04057737214209146,0.2713206154620072,0.17845743933667463,0.2009118287665587,0.08081174350500724,0.8161065839091904,1,0.9283456162713432,0.9721837498017142,0.07584786677238568,NA,NA,NA,NA,NA,0.7758130854691035,0.2166599182486997,0.5591531672204039,0.3967782604354598,NA
Latimeria chalumnae,2.1558714220302075,2.1636845062028685,2.1582177135840652,2.1558714220302075,0.00329375592569564,1,1,1,1,0,0.18177059947022928,0.18515727245966815,0.18278711418871263,0.18177059947022928,0.00142723631640219,1.526073960565549,1.2515735398015777,1.0719323510169252,0.8704115581423308,0.4541416095486237,0.6239598685966279,0.4802546207527866,0.14370524784384126,0.34697335207410046,29
Lepidochelys kempii,1.2301825000363915,2.5540924278304966,1.5902413652036866,1.5781714604066135,0.1926358352814161,0.05261075988463523,0.7962980958251349,0.1359259366330255,0.10659054587460648,0.11376818976568848,0.4209012089750028,0.6800724509081967,0.5669401911100411,0.5936787042474839,0.06733589729796369,1.1849555564366936,0.9632749935795434,0.5495309218082359,0.9059138597062184,0.6354246346284578,0.40506594597280865,0.18311004433342315,0.22195590163938547,0.3685479886392607,53
Lepidochelys olivacea,0.44413425691640207,1.7306307977680353,0.9644868157400244,0.9115453355214842,0.2066286196417935,0.03056157993217119,1,0.2305233251937096,0.15881577173073075,0.19576805348886875,0.1311126464810036,0.6098024411341084,0.42492821853281015,0.4308352596089407,0.06594339801332585,1.108243394412937,0.9116395187776865,0.6200850285890608,0.6507629521475292,0.4881583658238763,0.7441994838051156,0.4295430552974958,0.31465642850761977,0.4585014263295961,58
Lepidocybium flavobrunneum,0,0,0,0,0,0,1,0.330933378232575,0.2949317825932078,0.2149578325454013,0.05856693154895118,0.4566524051185343,0.1984087997021877,0.19619794607227664,0.08133643928857734,0,0,0,0,0,0.5044082566784353,0.32445505282249126,0.17995320385594402,0.1678522512963543,142
Leptonychotes weddellii,0,0,0,0,0,0.06642140723185558,1,0.5093632962486252,0.5034097707518086,0.1389098428665508,0.2010584768232079,0.9487996577268588,0.6742747907595041,0.6898166375659159,0.113554028359068,0,0,0,0,0,0.8106675332809341,0.18179378150092168,0.6288737517800125,0.5168778814751526,142
Lichia amia,0,0,0,0,0,0,0.6393950547184309,0.2823593315231076,0.3193193587258479,0.199209506357298,0.428910396545433,0.7652269279995798,0.5723455616077054,0.548000980096146,0.07966071132509221,0,0,0,0,0,0.9005235493899779,0.4746767824526725,0.42584676693730544,0.3701206011862946,142
Lissodelphis borealis,0,0,0,0,0,0,0.8698260806461848,0.25070450675627853,0.1672471883249105,0.2503476714064521,0.11593978025127671,0.28989441107407304,0.1879970112693994,0.18398321288013436,0.03959239819763166,0,0,0,0,0,0.538449946908238,0.13554808767335746,0.40290185923488053,0.31294175097754345,142
Lissodelphis peronii,0,0,0,0,0,0,0.970874851546913,0.2188391283947989,0.174443771335254,0.18130479369871896,0.16102963432389672,0.455924615552969,0.2658640202786525,0.25466600467884526,0.05490244330712919,0,0,0,0,0,0.6617462647609684,0.14140542278278972,0.5203408419781786,0.3719651624861796,142
Lithognathus lithognathus,1.125916689372796,1.46486812149494,1.3393367441172694,1.3868772820526964,0.13799470570583022,0.11113643923606643,0.2372507383841383,0.1758288356393248,0.1729221622237445,0.04702770214867334,0.4336817603294251,0.550449700579761,0.5038569443296985,0.5129185665631045,0.04935241356233708,1.309875232347863,1.067326601088041,0.8276284808598291,0.5557585580361954,0.4822467514880341,0.635865312171552,0.42929551160422474,0.2065698005673272,0.24775428313292877,43
Lobodon carcinophaga,0,0,0,0,0,0,1,0.381816427252886,0.33955005017945344,0.2788091149223031,0.5527196520646194,1,0.9798316960179618,1,0.06572257936498585,0,0,0,0,0,1.5453651014722969,0.5513920961687075,0.9939730053035892,0.9997772746967406,142
Lophius piscatorius,0,0,0,0,0,0,1,0.3602607665630897,0.29862326393940647,0.24721019701331312,0.2334608379068064,0.6616324868485188,0.3189356983843145,0.2999999942008874,0.07942688892684306,0,0,0,0,0,0.6875097452053254,0.437447575362732,0.2500621698425934,0.237340860219458,142
